CLIENTNUM,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
770874483,54,F,Post-Graduate,Married,Unknown,Blue,2876
719742108,38,F,High School,Single,Less than $40K,Blue,3554
711064008,48,F,Unknown,Single,Less than $40K,Blue,9505
717208833,34,F,High School,Single,Less than $40K,Blue,1576
709022883,44,F,College,Married,Less than $40K,Blue,1438.3
713653983,39,M,Uneducated,Single,$60K - $80K,Blue,2973
713463708,40,F,Graduate,Single,Less than $40K,Blue,1438.3
789143283,41,F,Uneducated,Single,Unknown,Blue,5647
778550583,43,F,High School,Unknown,$40K - $60K,Blue,1766
711181608,50,F,Graduate,Unknown,Less than $40K,Blue,1606
711790308,54,F,High School,Unknown,Less than $40K,Blue,2223
779791908,47,F,Post-Graduate,Single,$40K - $60K,Blue,2896
789515283,51,M,Graduate,Married,$60K - $80K,Blue,2157
712046808,49,F,Doctorate,Divorced,Unknown,Blue,3802
712169883,43,M,College,Married,$60K - $80K,Blue,13840
712637283,36,F,Unknown,Unknown,Less than $40K,Blue,2169
715555833,47,F,Unknown,Single,Less than $40K,Blue,4862
708712833,45,F,Graduate,Married,Less than $40K,Blue,2289
717841683,49,M,Unknown,Married,$60K - $80K,Blue,22651
708689958,48,F,Unknown,Unknown,Less than $40K,Blue,2406
708888633,52,M,Doctorate,Married,$80K - $120K,Blue,3022
721012983,46,M,Doctorate,Married,$80K - $120K,Blue,12935
812406183,45,F,Unknown,Single,Less than $40K,Blue,1438.3
714595983,49,F,Uneducated,Married,$40K - $60K,Blue,1438.3
715725858,43,F,Post-Graduate,Single,Less than $40K,Blue,2256
720270633,40,F,Graduate,Single,Less than $40K,Blue,1516
720269283,48,F,Unknown,Unknown,$40K - $60K,Blue,2485
710142258,53,F,Unknown,Single,Less than $40K,Blue,1820
708525108,54,F,Graduate,Married,Unknown,Blue,2156
709621008,48,M,Post-Graduate,Single,$60K - $80K,Blue,5826
717181833,39,F,Graduate,Single,Less than $40K,Silver,10190
711288558,45,F,Graduate,Single,Less than $40K,Blue,2035
718653333,45,F,College,Single,Less than $40K,Blue,1833
766628733,56,M,Uneducated,Single,$60K - $80K,Blue,1623
711724083,27,F,Unknown,Single,Less than $40K,Blue,1835
719690733,47,F,High School,Married,Less than $40K,Blue,4490
770783508,48,M,Graduate,Divorced,$60K - $80K,Blue,11062
713422083,30,F,Graduate,Single,Less than $40K,Blue,1574
718026858,52,F,College,Single,Less than $40K,Blue,2370
716028108,35,F,College,Single,Less than $40K,Blue,2658
712222758,38,F,Graduate,Married,Less than $40K,Blue,2300
718436133,44,F,Graduate,Single,Less than $40K,Blue,2368
719313633,53,F,High School,Married,$40K - $60K,Blue,2883
814586958,43,F,College,Divorced,Unknown,Blue,3264
804344733,46,F,Unknown,Single,Less than $40K,Blue,1937
717166383,40,F,Unknown,Married,$40K - $60K,Blue,2166
713060283,43,F,Graduate,Married,$40K - $60K,Blue,7135
713070033,56,F,Graduate,Single,Less than $40K,Blue,1438.3
793625583,48,F,High School,Single,$40K - $60K,Blue,3743
713918358,31,F,Uneducated,Divorced,Unknown,Blue,5190
714308283,41,M,Doctorate,Married,$40K - $60K,Blue,6059
714086133,47,F,Uneducated,Single,Less than $40K,Blue,2577
718872858,43,F,High School,Married,Less than $40K,Blue,3761
718148358,50,F,High School,Married,Less than $40K,Blue,1572
709665783,39,F,Unknown,Married,$40K - $60K,Blue,1637
708483708,51,M,Unknown,Married,$120K +,Blue,28600
715347783,40,M,High School,Married,Less than $40K,Blue,4402
709054083,50,F,Graduate,Unknown,Less than $40K,Blue,2652
807915408,41,F,College,Married,$40K - $60K,Blue,6602
794507133,37,F,Doctorate,Single,$40K - $60K,Blue,1900
712569408,56,F,Doctorate,Single,$40K - $60K,Blue,3455
788805108,47,M,High School,Single,$60K - $80K,Blue,18123
710150208,44,F,Post-Graduate,Divorced,Less than $40K,Blue,2295
711825558,38,M,Graduate,Married,$80K - $120K,Blue,1518
712891833,45,F,Graduate,Unknown,Less than $40K,Blue,2723
719680908,47,F,College,Married,Less than $40K,Blue,1776
801053208,39,F,High School,Married,Less than $40K,Blue,1968
758642733,48,F,Graduate,Single,Less than $40K,Blue,1860
771201408,53,F,Graduate,Divorced,Less than $40K,Blue,2684
789523683,51,F,Graduate,Single,$40K - $60K,Blue,2180
767266758,41,F,High School,Single,Less than $40K,Blue,1661
713732883,38,F,Uneducated,Single,Less than $40K,Blue,1679
720739083,36,F,Post-Graduate,Married,Less than $40K,Blue,1691
718010133,46,F,Post-Graduate,Single,Less than $40K,Blue,2888
771518658,58,F,High School,Married,$40K - $60K,Blue,1871
710508858,44,F,High School,Unknown,Less than $40K,Blue,3226
772590408,41,M,Unknown,Married,$80K - $120K,Blue,12114
719334408,42,F,Post-Graduate,Married,Less than $40K,Blue,4959
717500133,42,M,Uneducated,Single,$80K - $120K,Blue,10374
720988083,45,F,Uneducated,Married,Less than $40K,Blue,1438.3
713594883,44,F,Uneducated,Single,Unknown,Blue,1486
719848908,41,F,Graduate,Married,Unknown,Blue,2542
714962658,35,M,Unknown,Single,Less than $40K,Blue,1931
717429258,48,F,Doctorate,Single,Less than $40K,Blue,1644
717022533,43,F,Post-Graduate,Single,$40K - $60K,Blue,2283
710853033,36,F,Doctorate,Unknown,Less than $40K,Blue,4943
709548783,44,M,Doctorate,Unknown,$40K - $60K,Blue,1438.3
780055308,43,F,College,Single,Less than $40K,Blue,1438.3
714252933,52,F,College,Divorced,Less than $40K,Blue,1438.3
713336883,61,F,High School,Single,Less than $40K,Blue,1760
713119308,50,F,Unknown,Single,Less than $40K,Blue,1852
710815608,43,M,High School,Married,$60K - $80K,Blue,2049
809626983,48,F,High School,Married,Less than $40K,Blue,1670
803398983,35,F,Unknown,Divorced,Less than $40K,Blue,1511
717568308,39,M,Unknown,Single,$80K - $120K,Blue,6018
711694083,59,F,Post-Graduate,Single,Less than $40K,Blue,3030
712258308,58,F,High School,Single,Less than $40K,Blue,2755
713884458,51,M,High School,Single,$80K - $120K,Blue,8783
716160708,64,M,Graduate,Single,Less than $40K,Blue,1861
772728933,50,M,High School,Married,$120K +,Blue,13709
815320383,46,F,Unknown,Unknown,Less than $40K,Blue,4710
712117983,49,M,Graduate,Married,$80K - $120K,Blue,17285
788694558,53,F,Uneducated,Single,Less than $40K,Blue,1438.3
709275558,54,M,Graduate,Single,$60K - $80K,Blue,7866
711216933,42,F,High School,Married,Less than $40K,Blue,2190
717069033,43,F,Graduate,Married,Less than $40K,Blue,4829
714992733,46,M,Graduate,Divorced,$80K - $120K,Blue,3210
809445858,38,F,Graduate,Single,Less than $40K,Blue,1755
708859158,47,F,Graduate,Single,$40K - $60K,Blue,1438.3
710040483,37,M,Uneducated,Unknown,$60K - $80K,Blue,14485
714667608,47,M,Post-Graduate,Married,$40K - $60K,Blue,6043
714475908,43,M,Uneducated,Single,$60K - $80K,Blue,6348
713656308,56,F,High School,Married,Less than $40K,Blue,1438.3
716790633,43,M,Graduate,Married,$60K - $80K,Blue,17239
716127333,45,F,Graduate,Married,Unknown,Blue,18432
713017758,47,F,Uneducated,Single,Less than $40K,Blue,1636
717893358,43,F,Graduate,Married,Unknown,Blue,7951
780032208,44,M,Graduate,Married,$60K - $80K,Blue,14201
720219633,52,F,Graduate,Unknown,$40K - $60K,Blue,2723
711676008,52,F,Graduate,Single,Less than $40K,Blue,2019
714192033,43,F,High School,Single,Unknown,Blue,10305
713442933,49,M,Unknown,Married,$40K - $60K,Blue,3114
789052308,40,M,Graduate,Unknown,$40K - $60K,Blue,4323
714948858,50,F,Unknown,Single,Less than $40K,Blue,3647
711772983,43,M,High School,Single,$60K - $80K,Blue,1849
802937058,53,M,Graduate,Married,$80K - $120K,Blue,2540
712493058,42,F,High School,Single,Unknown,Blue,4972
718808883,55,F,Graduate,Single,Less than $40K,Silver,13565
719685408,40,M,Uneducated,Married,$60K - $80K,Blue,6332
708829758,41,M,High School,Married,$60K - $80K,Blue,6062
710792733,47,F,Post-Graduate,Married,Less than $40K,Blue,2897
716838633,46,M,High School,Single,$60K - $80K,Blue,13407
714041283,50,F,Graduate,Single,Unknown,Blue,6610
710284233,33,M,Uneducated,Married,$80K - $120K,Blue,1438.3
752944533,45,F,High School,Married,Less than $40K,Blue,2030
713312208,53,M,High School,Married,$40K - $60K,Blue,3146
804045933,36,M,Graduate,Married,$80K - $120K,Blue,5302
716662683,55,F,Unknown,Single,Less than $40K,Blue,3185
713432508,42,F,Post-Graduate,Married,Less than $40K,Blue,4328
799475658,51,F,Uneducated,Married,Less than $40K,Blue,2238
719849958,44,F,Graduate,Single,Less than $40K,Blue,2658
715803933,47,M,Post-Graduate,Single,$60K - $80K,Blue,9090
779486433,46,F,Unknown,Single,Less than $40K,Blue,2424
708281433,57,F,Graduate,Married,Less than $40K,Blue,1438.3
779844408,43,F,Post-Graduate,Married,Less than $40K,Blue,1438.3
721306908,61,F,Graduate,Single,Unknown,Blue,2303
713964858,51,M,Graduate,Divorced,$120K +,Blue,2792
717545808,44,F,Post-Graduate,Single,Less than $40K,Blue,2900
771232533,46,F,Graduate,Married,Less than $40K,Blue,2267
710883483,52,F,Graduate,Married,$40K - $60K,Blue,4189
801715383,45,M,Graduate,Married,$60K - $80K,Blue,12890
719594433,35,F,Graduate,Single,Unknown,Blue,3269
716310633,59,F,Post-Graduate,Single,Less than $40K,Blue,2759
714188883,46,F,Doctorate,Single,Less than $40K,Blue,1787
772437633,43,M,Graduate,Single,$60K - $80K,Blue,6854
708536283,35,M,Doctorate,Single,$80K - $120K,Blue,2904
772569033,44,M,High School,Divorced,$80K - $120K,Blue,5293
714443883,57,F,Graduate,Married,Less than $40K,Blue,1781
710369658,50,M,Unknown,Married,$60K - $80K,Blue,3276
788440083,55,M,Uneducated,Single,$60K - $80K,Silver,34516
773332908,48,M,High School,Unknown,$60K - $80K,Blue,14670
709307808,59,F,High School,Married,$40K - $60K,Blue,4375
712507758,36,F,College,Unknown,Unknown,Blue,3448
715701033,43,M,Graduate,Married,$80K - $120K,Blue,2111
718478883,55,F,College,Single,Less than $40K,Blue,3123
788734158,42,M,Graduate,Married,$40K - $60K,Blue,8374
794490858,48,F,High School,Married,$40K - $60K,Silver,15713
718397658,60,F,Unknown,Single,$40K - $60K,Blue,4115
718826883,50,M,Uneducated,Single,$80K - $120K,Blue,6925
716733933,42,F,High School,Married,Unknown,Blue,1898
809307108,44,F,High School,Single,Unknown,Blue,2021
778671483,33,F,Uneducated,Single,Less than $40K,Blue,1630
815504583,48,F,Graduate,Single,$40K - $60K,Blue,1538
789319458,48,M,Uneducated,Single,$60K - $80K,Blue,22639
710382108,39,F,Post-Graduate,Married,Less than $40K,Blue,2452
720895533,32,F,Unknown,Married,Less than $40K,Blue,1438.3
709891608,41,M,High School,Married,$120K +,Blue,9924
717136533,37,F,Uneducated,Single,Less than $40K,Blue,2586
790164408,59,F,Unknown,Married,Less than $40K,Blue,2308
795613233,48,F,Graduate,Married,Unknown,Blue,10514
709009833,54,M,Graduate,Married,$40K - $60K,Blue,1655
720054183,41,F,Graduate,Single,$40K - $60K,Blue,2768
713193408,59,F,Unknown,Single,Less than $40K,Blue,2533
801508383,48,M,Graduate,Married,$80K - $120K,Blue,25658
711949683,55,F,College,Divorced,$40K - $60K,Blue,4410
787747308,49,F,Uneducated,Unknown,Less than $40K,Blue,3468
720064158,51,F,Post-Graduate,Married,Less than $40K,Blue,1438.3
779104608,34,F,High School,Unknown,Unknown,Blue,1438.3
715477233,55,F,High School,Unknown,Unknown,Blue,6968
719524383,35,F,Graduate,Single,$40K - $60K,Blue,2441
713804883,46,F,Post-Graduate,Single,Less than $40K,Blue,1836
710359458,50,F,Graduate,Married,$40K - $60K,Blue,2560
716311683,43,M,College,Married,$80K - $120K,Blue,32733
753795633,48,F,Uneducated,Married,Less than $40K,Blue,2964
780076833,44,M,Unknown,Unknown,$80K - $120K,Blue,8315
716019333,65,F,Unknown,Single,Less than $40K,Blue,2279
820657083,53,M,College,Single,$80K - $120K,Silver,34516
716901858,49,M,Doctorate,Married,$40K - $60K,Blue,1438.3
756571983,45,F,High School,Single,Less than $40K,Blue,2020
817607358,44,F,High School,Unknown,Unknown,Gold,34516
778268508,56,F,Uneducated,Single,Unknown,Blue,5261
778984383,43,F,High School,Married,Unknown,Blue,2692
720771933,49,F,Post-Graduate,Married,$40K - $60K,Blue,1994
748827033,44,M,Graduate,Divorced,$60K - $80K,Blue,3290
712591983,52,F,Graduate,Single,$40K - $60K,Blue,3035
712181658,37,F,Graduate,Single,$40K - $60K,Blue,2407
712297683,47,F,College,Married,Less than $40K,Blue,1781
714684933,40,F,Uneducated,Married,Less than $40K,Blue,3680
720742083,48,F,Unknown,Married,Less than $40K,Blue,2740
772310958,42,F,Graduate,Married,Less than $40K,Blue,4311
715343883,42,F,High School,Single,Less than $40K,Blue,1931
720470133,59,M,Graduate,Single,Less than $40K,Blue,3604
710420133,47,F,Graduate,Married,Less than $40K,Blue,2190
720933408,56,F,Uneducated,Unknown,Less than $40K,Blue,8438
716304483,46,F,High School,Married,$40K - $60K,Blue,3413
719534058,26,F,Graduate,Unknown,Less than $40K,Blue,2163
710515308,42,F,Graduate,Single,Less than $40K,Blue,3595
797241108,47,M,Graduate,Married,$120K +,Blue,9036
708884658,48,F,Graduate,Married,Less than $40K,Blue,2315
794475483,44,M,Uneducated,Married,$80K - $120K,Silver,34516
714315858,56,F,High School,Married,Less than $40K,Blue,4008
717217983,43,F,Graduate,Married,Less than $40K,Blue,3143
721124658,40,M,Uneducated,Single,$80K - $120K,Blue,3427
716753058,38,F,Graduate,Single,Less than $40K,Blue,2699
711069483,40,F,Graduate,Single,Less than $40K,Blue,1538
708478233,48,F,Graduate,Married,$40K - $60K,Blue,5573
710783358,46,M,High School,Unknown,$80K - $120K,Blue,2570
713710383,43,M,High School,Unknown,$80K - $120K,Blue,18008
720815208,52,M,High School,Single,$120K +,Blue,34516
721338783,49,F,Uneducated,Married,Unknown,Blue,13483
714121983,49,F,Graduate,Single,Unknown,Blue,4349
715061733,42,M,College,Single,$60K - $80K,Blue,11698
720520308,46,F,Graduate,Married,Less than $40K,Blue,8318
806908608,46,F,Unknown,Married,Less than $40K,Blue,1438.3
798972183,49,F,Unknown,Single,$40K - $60K,Blue,1643
715030308,42,M,Graduate,Married,$40K - $60K,Blue,1503
708244458,47,F,Unknown,Married,Less than $40K,Blue,2793
789479058,45,F,College,Divorced,$40K - $60K,Blue,1438.3
784998108,33,M,High School,Married,$80K - $120K,Blue,9094
711808383,50,M,Graduate,Divorced,$60K - $80K,Blue,6362
770839608,60,F,Unknown,Single,Less than $40K,Blue,2394
713866308,45,M,Unknown,Single,$60K - $80K,Blue,15100
714250908,53,F,Graduate,Married,Less than $40K,Blue,2927
739317558,48,M,Graduate,Married,$80K - $120K,Blue,9030
718702908,53,F,Unknown,Single,Less than $40K,Blue,1543
720644883,53,F,College,Married,Unknown,Blue,4941
717182883,33,F,High School,Married,Unknown,Blue,2279
719384433,44,F,High School,Divorced,Less than $40K,Blue,1877
787301208,52,M,Uneducated,Divorced,$40K - $60K,Blue,1438.3
720924633,40,F,Graduate,Unknown,Less than $40K,Blue,1438.3
721316358,41,M,High School,Married,$60K - $80K,Blue,9577
716118633,43,M,Post-Graduate,Divorced,$60K - $80K,Blue,5427
789880533,46,F,Graduate,Single,$40K - $60K,Blue,5913
711221958,43,F,Graduate,Single,$40K - $60K,Blue,2867
715510683,40,F,High School,Single,Less than $40K,Blue,2506
718689258,39,F,Doctorate,Married,$40K - $60K,Blue,1693
716368008,54,F,Graduate,Married,Unknown,Blue,3137
712092783,47,F,Doctorate,Single,Less than $40K,Blue,2437
789541458,35,F,High School,Married,Less than $40K,Blue,1438.3
719539458,46,F,Graduate,Single,Less than $40K,Blue,3913
713082708,41,F,High School,Married,Less than $40K,Blue,4953
794665608,48,F,Graduate,Single,$40K - $60K,Blue,5724
712827258,37,M,Uneducated,Married,$40K - $60K,Blue,1438.3
714525633,55,F,Unknown,Single,Less than $40K,Blue,1886
708726708,42,F,Graduate,Single,$40K - $60K,Blue,1451
768498258,47,F,High School,Married,Unknown,Blue,2950
712767858,42,F,College,Single,$40K - $60K,Blue,1438.3
709231683,36,F,Graduate,Unknown,$40K - $60K,Blue,2024
712445583,33,F,College,Single,Unknown,Blue,2299
711461658,47,M,High School,Married,$40K - $60K,Blue,3291
713891133,41,F,Unknown,Single,Less than $40K,Blue,1438.3
710074458,41,F,High School,Divorced,Less than $40K,Blue,2137
779279883,60,F,High School,Married,Less than $40K,Blue,1438.3
719674533,48,M,Unknown,Single,$80K - $120K,Blue,16794
716535408,43,M,Unknown,Married,$40K - $60K,Blue,12219
710319108,54,F,High School,Married,Less than $40K,Blue,1804
714777858,60,F,Unknown,Married,Less than $40K,Blue,2343
769974258,44,M,Post-Graduate,Single,$80K - $120K,Blue,19724
717819633,49,F,Uneducated,Married,Less than $40K,Blue,3949
712953483,64,F,Graduate,Single,Less than $40K,Blue,1682
779029458,54,F,Post-Graduate,Single,Less than $40K,Blue,1724
721321383,50,F,Doctorate,Married,Less than $40K,Blue,2372
716973333,40,M,Uneducated,Married,$120K +,Blue,4642
709946658,49,F,College,Single,$40K - $60K,Blue,2765
709243533,49,F,Unknown,Single,Less than $40K,Blue,2555
709999308,51,M,Uneducated,Married,$80K - $120K,Blue,3150
712389108,43,F,Graduate,Married,Less than $40K,Blue,2570
712305333,59,M,Graduate,Single,$60K - $80K,Blue,4386
812785158,42,M,Uneducated,Married,Less than $40K,Blue,2411
765459858,47,M,Graduate,Divorced,Less than $40K,Blue,6397
714894708,53,M,Uneducated,Unknown,$120K +,Blue,23958
711296508,49,F,Graduate,Single,Less than $40K,Blue,2608
795713058,45,M,Post-Graduate,Married,$40K - $60K,Blue,4409
789487308,48,M,Doctorate,Single,$60K - $80K,Blue,10033
720130233,48,M,High School,Single,$60K - $80K,Blue,1641
789047208,57,F,High School,Single,Less than $40K,Blue,2454
715864983,56,F,High School,Married,Less than $40K,Blue,1978
708765933,46,M,Post-Graduate,Married,$60K - $80K,Blue,5464
809320908,42,M,High School,Single,$60K - $80K,Blue,5951
779324358,49,F,Uneducated,Single,Less than $40K,Blue,2381
713730108,48,M,Post-Graduate,Divorced,$60K - $80K,Blue,11596
711783483,55,F,Post-Graduate,Single,$40K - $60K,Blue,5162
719294433,63,F,Uneducated,Single,Unknown,Blue,16312
718279008,44,M,High School,Single,$60K - $80K,Silver,25276
721238508,38,F,High School,Single,Less than $40K,Blue,1939
709365483,45,F,Doctorate,Divorced,$40K - $60K,Blue,2788
718477983,54,F,High School,Married,Less than $40K,Blue,1438.3
719809533,59,F,Unknown,Married,Less than $40K,Blue,2448
717239133,52,F,College,Married,Unknown,Blue,10317
814091058,38,F,College,Single,Less than $40K,Blue,3119
710555433,42,F,Graduate,Single,Less than $40K,Blue,2803
770956158,43,F,Graduate,Unknown,Less than $40K,Blue,2397
718263108,44,F,Unknown,Divorced,Less than $40K,Blue,1693
715984908,52,M,Graduate,Married,$80K - $120K,Blue,2866
711020358,52,F,Uneducated,Unknown,$40K - $60K,Blue,2498
788769783,42,F,College,Divorced,Less than $40K,Blue,1878
715496808,53,F,Graduate,Married,$40K - $60K,Blue,2712
779931783,52,M,High School,Single,$120K +,Blue,34516
818763033,34,F,Graduate,Married,$40K - $60K,Blue,6169
711953358,51,M,Graduate,Married,$80K - $120K,Blue,6205
716485308,43,F,Unknown,Unknown,Less than $40K,Blue,1780
716432658,48,F,High School,Married,Less than $40K,Blue,1438.3
712691883,41,F,High School,Married,Less than $40K,Blue,2811
712611108,59,F,Unknown,Single,Less than $40K,Blue,7501
716245833,62,M,Graduate,Unknown,Less than $40K,Blue,2856
780052008,37,M,Unknown,Single,$80K - $120K,Blue,29898
709759908,46,M,Graduate,Married,$60K - $80K,Blue,1939
